whaleID,Image
whale_34656,"w_4561.jpg,w_354.jpg,w_2440.jpg,w_9077.jpg,w_3934.jpg,w_5109.jpg,w_435.jpg,w_1139.jpg,w_3381.jpg,w_5744.jpg,w_9433.jpg,w_5294.jpg,w_8766.jpg,w_6527.jpg,w_1950.jpg,w_241.jpg,w_3384.jpg,w_1185.jpg,w_5224.jpg,w_2638.jpg,w_5697.jpg,w_8528.jpg,w_3.jpg,w_6884.jpg"
whale_34663,"w_4888.jpg,w_5377.jpg,w_1924.jpg,w_660.jpg,w_5913.jpg,w_3901.jpg,w_5086.jpg,w_6616.jpg,w_439.jpg,w_7770.jpg,w_2281.jpg,w_2480.jpg,w_4573.jpg,w_7001.jpg,w_1933.jpg,w_282.jpg,w_4439.jpg,w_3319.jpg,w_6133.jpg"
whale_34798,"w_16.jpg,w_7439.jpg,w_1012.jpg,w_152.jpg,w_5986.jpg,w_107.jpg,w_6388.jpg,w_1133.jpg"
whale_34813,"w_1304.jpg,w_3749.jpg"
whale_35004,"w_243.jpg,w_6056.jpg,w_431.jpg,w_814.jpg,w_1298.jpg,w_1889.jpg,w_4335.jpg,w_5309.jpg,w_5664.jpg,w_6179.jpg"
whale_35426,"w_222.jpg,w_6071.jpg,w_7798.jpg,w_6078.jpg"
whale_35430,"w_3916.jpg,w_3293.jpg,w_7940.jpg,w_1414.jpg,w_3269.jpg,w_8968.jpg,w_8479.jpg"
whale_35594,"w_142.jpg,w_163.jpg,w_6522.jpg,w_5247.jpg,w_4003.jpg,w_1256.jpg,w_6793.jpg,w_8910.jpg,w_9440.jpg,w_5115.jpg,w_2601.jpg,w_3565.jpg,w_4965.jpg,w_1483.jpg,w_8888.jpg,w_8799.jpg,w_8376.jpg,w_2083.jpg,w_963.jpg"
whale_35844,"w_3131.jpg,w_757.jpg,w_5723.jpg,w_6961.jpg,w_7301.jpg,w_6509.jpg,w_471.jpg,w_5828.jpg,w_5383.jpg,w_8095.jpg,w_1465.jpg,w_8445.jpg,w_2097.jpg,w_2849.jpg,w_7799.jpg,w_2546.jpg,w_1449.jpg,w_883.jpg"
whale_36154,"w_1057.jpg,w_8072.jpg,w_8593.jpg,w_301.jpg,w_2735.jpg,w_4623.jpg,w_2046.jpg,w_1987.jpg,w_8629.jpg,w_500.jpg,w_733.jpg,w_3656.jpg"
whale_36231,"w_7212.jpg,w_3476.jpg,w_3959.jpg,w_5957.jpg,w_8536.jpg,w_410.jpg,w_988.jpg,w_3103.jpg,w_2055.jpg,w_6248.jpg,w_2562.jpg,w_9290.jpg,w_9314.jpg,w_9296.jpg,w_270.jpg"
whale_36300,"w_4144.jpg,w_3144.jpg,w_8636.jpg,w_3219.jpg,w_5174.jpg,w_3586.jpg,w_3438.jpg,w_2921.jpg,w_6888.jpg"
whale_36437,"w_6363.jpg,w_4524.jpg,w_9111.jpg,w_4969.jpg,w_4890.jpg,w_7241.jpg,w_1696.jpg,w_8020.jpg,w_6544.jpg,w_5066.jpg,w_5411.jpg,w_957.jpg,w_8597.jpg,w_1062.jpg,w_4096.jpg,w_8381.jpg"
whale_36648,"w_4292.jpg,w_1007.jpg,w_8511.jpg"
whale_36851,"w_7282.jpg,w_5165.jpg,w_8032.jpg,w_5185.jpg,w_2866.jpg,w_2203.jpg,w_6506.jpg,w_9214.jpg,w_9200.jpg,w_7319.jpg,w_6971.jpg,w_293.jpg,w_350.jpg,w_8949.jpg,w_9373.jpg,w_4478.jpg,w_6329.jpg,w_4208.jpg,w_691.jpg,w_8990.jpg,w_5877.jpg,w_5539.jpg,w_5469.jpg,w_6948.jpg,w_5689.jpg,w_1752.jpg,w_5662.jpg,w_2495.jpg,w_4254.jpg,w_5480.jpg"
whale_37014,"w_7594.jpg,w_2744.jpg,w_8233.jpg"
whale_37154,"w_4961.jpg,w_2078.jpg,w_3071.jpg,w_6547.jpg,w_2130.jpg,w_782.jpg,w_143.jpg,w_9153.jpg,w_4899.jpg,w_5711.jpg,w_9258.jpg,w_2320.jpg,w_6550.jpg,w_6162.jpg"
whale_37269,"w_8868.jpg,w_6640.jpg,w_8106.jpg,w_8702.jpg,w_5866.jpg,w_6384.jpg,w_2958.jpg,w_2567.jpg,w_8501.jpg,w_4875.jpg,w_8277.jpg,w_1566.jpg"
whale_37301,"w_8170.jpg,w_2652.jpg,w_1204.jpg,w_196.jpg,w_1598.jpg,w_2214.jpg,w_1399.jpg,w_7972.jpg"
whale_37654,"w_8157.jpg,w_8282.jpg,w_4767.jpg,w_4529.jpg,w_1707.jpg,w_4233.jpg,w_8018.jpg,w_5419.jpg,w_700.jpg,w_1372.jpg"
whale_37658,"w_5262.jpg,w_6161.jpg,w_7205.jpg,w_4350.jpg,w_5584.jpg,w_1798.jpg,w_7990.jpg,w_5273.jpg,w_3537.jpg,w_4078.jpg,w_4225.jpg,w_2690.jpg,w_8185.jpg"
whale_38008,"w_7416.jpg,w_5811.jpg,w_1608.jpg,w_3530.jpg,w_8081.jpg,w_3848.jpg,w_5708.jpg,w_6060.jpg,w_2959.jpg,w_3418.jpg,w_7314.jpg,w_3826.jpg,w_518.jpg,w_5794.jpg,w_4902.jpg,w_3783.jpg,w_2915.jpg,w_2617.jpg"
whale_38191,"w_5222.jpg,w_5266.jpg,w_8904.jpg,w_415.jpg,w_8609.jpg,w_1928.jpg,w_3961.jpg"
whale_38288,"w_7573.jpg,w_3893.jpg,w_1583.jpg,w_2897.jpg,w_7742.jpg,w_6674.jpg,w_4618.jpg,w_6129.jpg,w_4695.jpg,w_4951.jpg,w_689.jpg,w_4863.jpg,w_6035.jpg,w_5927.jpg,w_2347.jpg,w_8268.jpg"
whale_38302,"w_1553.jpg,w_8735.jpg,w_3684.jpg"
whale_38437,"w_6700.jpg,w_340.jpg"
whale_38543,"w_3978.jpg,w_1994.jpg,w_4371.jpg,w_2238.jpg,w_9109.jpg,w_4167.jpg,w_6055.jpg,w_554.jpg,w_4308.jpg,w_2757.jpg,w_7943.jpg,w_8535.jpg,w_3340.jpg,w_6023.jpg,w_6260.jpg,w_4109.jpg"
whale_38681,"w_3935.jpg,w_2171.jpg,w_8768.jpg,w_201.jpg,w_470.jpg,w_7025.jpg,w_7810.jpg,w_5429.jpg,w_5290.jpg,w_1221.jpg,w_1564.jpg,w_2077.jpg,w_7579.jpg,w_935.jpg,w_5802.jpg,w_4121.jpg,w_6958.jpg,w_910.jpg,w_6967.jpg,w_6147.jpg,w_7941.jpg,w_1720.jpg,w_5890.jpg,w_5575.jpg,w_3258.jpg,w_944.jpg,w_4044.jpg,w_8383.jpg,w_3016.jpg,w_601.jpg,w_4780.jpg,w_4988.jpg,w_4289.jpg,w_7563.jpg,w_83.jpg,w_2629.jpg,w_5718.jpg,w_492.jpg,w_2939.jpg,w_1104.jpg,w_3502.jpg,w_6406.jpg,w_2389.jpg"
whale_38817,"w_4551.jpg,w_2144.jpg,w_2772.jpg,w_5163.jpg"
whale_38894,"w_571.jpg,w_1117.jpg,w_2870.jpg,w_7303.jpg,w_4120.jpg,w_4638.jpg,w_539.jpg,w_9319.jpg,w_6283.jpg,w_5303.jpg,w_5352.jpg,w_305.jpg"
whale_38906,"w_7129.jpg,w_648.jpg,w_260.jpg,w_6180.jpg,w_8434.jpg,w_6943.jpg,w_206.jpg,w_1661.jpg,w_2588.jpg,w_5649.jpg,w_6097.jpg,w_7040.jpg,w_7549.jpg,w_8622.jpg"
whale_39293,"w_1905.jpg,w_2444.jpg,w_7482.jpg,w_4404.jpg,w_8916.jpg,w_2493.jpg,w_5241.jpg,w_6553.jpg,w_9004.jpg,w_7623.jpg,w_122.jpg,w_3700.jpg"
whale_39674,"w_1646.jpg,w_7807.jpg,w_4491.jpg,w_4479.jpg,w_6204.jpg"
whale_39689,"w_8666.jpg,w_1506.jpg,w_1005.jpg,w_1187.jpg,w_687.jpg,w_1270.jpg,w_7614.jpg,w_5391.jpg,w_5121.jpg,w_7845.jpg,w_2762.jpg"
whale_39915,"w_1325.jpg,w_7385.jpg,w_2082.jpg,w_8040.jpg,w_5193.jpg,w_5905.jpg,w_3376.jpg,w_7177.jpg,w_6436.jpg,w_6732.jpg,w_615.jpg,w_440.jpg,w_8589.jpg,w_1143.jpg,w_8621.jpg,w_4242.jpg,w_8190.jpg,w_624.jpg,w_3707.jpg,w_9104.jpg"
whale_40169,"w_112.jpg,w_1063.jpg,w_6539.jpg,w_7408.jpg,w_2654.jpg,w_2847.jpg,w_3207.jpg,w_1051.jpg,w_3608.jpg,w_6175.jpg,w_1172.jpg,w_1521.jpg,w_5973.jpg,w_3604.jpg,w_5967.jpg,w_5359.jpg,w_9094.jpg,w_2976.jpg"
whale_40190,"w_5725.jpg,w_6697.jpg,w_2151.jpg"
whale_40483,w_8841.jpg
whale_40885,"w_2056.jpg,w_8967.jpg,w_4975.jpg,w_6.jpg"
whale_41125,"w_3770.jpg,w_622.jpg,w_7157.jpg,w_3794.jpg,w_837.jpg,w_6642.jpg,w_9021.jpg,w_6619.jpg,w_7939.jpg,w_9069.jpg,w_6687.jpg,w_5025.jpg,w_2443.jpg,w_5889.jpg,w_7722.jpg"
whale_41776,"w_2206.jpg,w_6835.jpg,w_2539.jpg,w_3138.jpg,w_1555.jpg,w_2904.jpg,w_8842.jpg,w_1038.jpg,w_2487.jpg,w_6822.jpg,w_6980.jpg,w_1930.jpg,w_9005.jpg,w_6174.jpg"
whale_41805,"w_2398.jpg,w_484.jpg,w_7422.jpg,w_9306.jpg,w_4066.jpg,w_7089.jpg,w_273.jpg,w_7380.jpg,w_675.jpg,w_2205.jpg,w_8873.jpg,w_2271.jpg,w_5313.jpg,w_613.jpg,w_8432.jpg,w_9375.jpg,w_448.jpg"
whale_41881,"w_6258.jpg,w_6489.jpg,w_202.jpg,w_8692.jpg,w_4852.jpg,w_9173.jpg"
whale_41921,"w_4330.jpg,w_1489.jpg,w_2200.jpg,w_3075.jpg,w_9177.jpg,w_9107.jpg,w_1162.jpg,w_8659.jpg,w_1137.jpg,w_3739.jpg,w_8812.jpg"
whale_42191,"w_4959.jpg,w_3680.jpg,w_6109.jpg,w_5730.jpg,w_7901.jpg,w_5168.jpg"
whale_43045,"w_3395.jpg,w_2198.jpg,w_5727.jpg,w_4514.jpg,w_7606.jpg,w_1083.jpg,w_6458.jpg,w_6373.jpg,w_9352.jpg,w_5003.jpg,w_4791.jpg,w_7101.jpg,w_2840.jpg"
whale_43326,"w_269.jpg,w_1056.jpg,w_2324.jpg"
whale_43374,"w_4521.jpg,w_787.jpg,w_1959.jpg"
whale_43961,"w_7576.jpg,w_5363.jpg,w_1691.jpg,w_6796.jpg,w_6039.jpg,w_5253.jpg,w_5642.jpg"
whale_43971,"w_2989.jpg,w_2462.jpg,w_7295.jpg,w_516.jpg,w_8763.jpg,w_9116.jpg,w_1120.jpg,w_7572.jpg,w_8805.jpg,w_7340.jpg,w_5488.jpg,w_7151.jpg,w_6963.jpg,w_4162.jpg,w_5541.jpg,w_5940.jpg,w_2575.jpg,w_8293.jpg"
whale_44071,"w_1456.jpg,w_1331.jpg,w_9341.jpg,w_8100.jpg,w_3778.jpg,w_8247.jpg,w_278.jpg,w_2414.jpg,w_2853.jpg"
whale_44127,"w_4927.jpg,w_1975.jpg,w_6206.jpg,w_7292.jpg,w_3985.jpg,w_4709.jpg,w_464.jpg,w_8695.jpg"
whale_44699,"w_3313.jpg,w_7863.jpg"
whale_44747,"w_8720.jpg,w_6761.jpg,w_3431.jpg,w_5059.jpg,w_8929.jpg"
whale_45062,"w_3828.jpg,w_5399.jpg,w_1588.jpg,w_4056.jpg,w_2468.jpg,w_5985.jpg,w_7214.jpg,w_6545.jpg,w_6602.jpg,w_5600.jpg,w_336.jpg"
whale_45294,w_6241.jpg
whale_45367,"w_6556.jpg,w_8013.jpg"
whale_45465,"w_4904.jpg,w_7071.jpg,w_3357.jpg,w_8553.jpg,w_507.jpg,w_2528.jpg,w_5944.jpg,w_295.jpg"
whale_45728,"w_5138.jpg,w_1467.jpg"
whale_46169,"w_8790.jpg,w_7189.jpg,w_5520.jpg,w_261.jpg,w_5868.jpg,w_4971.jpg,w_3478.jpg,w_3797.jpg,w_6916.jpg,w_3637.jpg,w_3439.jpg,w_2058.jpg"
whale_46747,"w_8604.jpg,w_8860.jpg,w_7166.jpg,w_5560.jpg,w_8210.jpg,w_9190.jpg,w_2839.jpg,w_1803.jpg,w_6542.jpg"
whale_46974,"w_7852.jpg,w_5734.jpg,w_3172.jpg,w_9265.jpg"
whale_47062,"w_7849.jpg,w_5994.jpg,w_3306.jpg"
whale_47700,"w_6867.jpg,w_969.jpg,w_5274.jpg,w_5651.jpg,w_4503.jpg,w_1375.jpg,w_405.jpg,w_5456.jpg,w_3242.jpg,w_3514.jpg,w_391.jpg,w_2542.jpg,w_7984.jpg"
whale_47734,"w_5938.jpg,w_8918.jpg,w_9231.jpg,w_8797.jpg,w_6661.jpg,w_8231.jpg,w_5657.jpg,w_6142.jpg,w_3568.jpg,w_8648.jpg,w_1006.jpg,w_6334.jpg,w_2194.jpg,w_8631.jpg,w_6286.jpg"
whale_47768,"w_8079.jpg,w_151.jpg"
whale_47858,"w_8617.jpg,w_4688.jpg,w_6911.jpg,w_4620.jpg,w_7055.jpg,w_6208.jpg"
whale_48024,"w_2825.jpg,w_6719.jpg"
whale_48386,"w_4441.jpg,w_3515.jpg,w_5720.jpg,w_4013.jpg,w_2661.jpg,w_8823.jpg,w_6805.jpg,w_975.jpg,w_5550.jpg,w_5103.jpg,w_8382.jpg,w_3730.jpg"
whale_48415,"w_5033.jpg,w_3625.jpg,w_1438.jpg,w_8684.jpg,w_4392.jpg,w_9466.jpg,w_4996.jpg,w_3283.jpg,w_1297.jpg,w_5964.jpg,w_2370.jpg,w_9416.jpg,w_7198.jpg,w_7956.jpg,w_4565.jpg,w_8510.jpg,w_6134.jpg"
whale_48490,"w_6365.jpg,w_4504.jpg,w_4189.jpg,w_177.jpg,w_5503.jpg,w_1895.jpg,w_6433.jpg,w_1003.jpg,w_2703.jpg,w_4263.jpg,w_4728.jpg,w_4804.jpg"
whale_48497,"w_181.jpg,w_7039.jpg,w_3135.jpg,w_9462.jpg,w_15.jpg"
whale_48633,"w_3692.jpg,w_3589.jpg,w_1159.jpg"
whale_48813,"w_7812.jpg,w_9358.jpg,w_1264.jpg,w_3462.jpg,w_8164.jpg,w_577.jpg,w_8893.jpg,w_934.jpg,w_5478.jpg,w_6006.jpg,w_2073.jpg,w_722.jpg,w_738.jpg,w_3496.jpg,w_50.jpg,w_3404.jpg,w_4447.jpg,w_6339.jpg,w_3887.jpg,w_3620.jpg,w_530.jpg,w_1897.jpg"
whale_48966,"w_6828.jpg,w_256.jpg,w_9092.jpg,w_5980.jpg,w_4990.jpg,w_9365.jpg,w_7366.jpg,w_5126.jpg,w_5800.jpg,w_9326.jpg,w_1355.jpg,w_3823.jpg,w_1044.jpg,w_1813.jpg,w_6912.jpg,w_5543.jpg,w_6033.jpg,w_7268.jpg,w_9463.jpg,w_2437.jpg,w_8074.jpg,w_941.jpg"
whale_49135,"w_5779.jpg,w_7115.jpg,w_8546.jpg,w_5726.jpg,w_7911.jpg,w_5479.jpg,w_1492.jpg,w_5361.jpg,w_6879.jpg,w_8076.jpg"
whale_49210,"w_2770.jpg,w_6546.jpg,w_5336.jpg,w_9360.jpg"
whale_49237,"w_9084.jpg,w_8160.jpg,w_7867.jpg,w_7653.jpg,w_3195.jpg,w_3046.jpg"
whale_49277,"w_4315.jpg,w_2769.jpg,w_3372.jpg,w_3842.jpg,w_1789.jpg"
whale_49491,"w_7702.jpg,w_5484.jpg,w_2608.jpg"
whale_49530,"w_3983.jpg,w_1867.jpg,w_7038.jpg,w_2518.jpg,w_3635.jpg,w_616.jpg,w_9244.jpg,w_6182.jpg,w_1251.jpg,w_5706.jpg"
whale_49832,"w_4113.jpg,w_2828.jpg,w_6618.jpg,w_1354.jpg,w_8862.jpg,w_3041.jpg,w_5481.jpg,w_8981.jpg,w_541.jpg,w_2286.jpg"
whale_49877,"w_1525.jpg,w_1313.jpg,w_684.jpg,w_3062.jpg,w_2766.jpg,w_5518.jpg,w_7618.jpg,w_1252.jpg,w_2134.jpg,w_5862.jpg,w_341.jpg"
whale_50021,"w_4213.jpg,w_6357.jpg,w_2249.jpg,w_4215.jpg,w_5156.jpg,w_3724.jpg,w_5217.jpg,w_1417.jpg,w_576.jpg,w_596.jpg,w_7167.jpg,w_1728.jpg,w_4687.jpg,w_6608.jpg,w_3554.jpg"
whale_51114,w_7937.jpg
whale_51195,"w_5846.jpg,w_6996.jpg,w_9426.jpg,w_2276.jpg,w_4821.jpg,w_4191.jpg,w_5698.jpg,w_6639.jpg,w_4589.jpg,w_9447.jpg,w_2091.jpg,w_4247.jpg,w_673.jpg,w_6890.jpg,w_4015.jpg,w_4366.jpg,w_2060.jpg,w_4038.jpg,w_7671.jpg,w_8647.jpg,w_5655.jpg,w_7596.jpg,w_1652.jpg,w_1773.jpg,w_6037.jpg,w_6465.jpg,w_8691.jpg,w_9320.jpg"
whale_51332,w_3750.jpg
whale_51538,"w_8942.jpg,w_2645.jpg,w_7228.jpg,w_7051.jpg,w_2221.jpg,w_556.jpg,w_8234.jpg,w_9014.jpg,w_5110.jpg,w_3607.jpg,w_2474.jpg,w_4795.jpg,w_4916.jpg,w_980.jpg,w_3079.jpg,w_4846.jpg"
whale_51603,"w_8083.jpg,w_7746.jpg,w_1795.jpg,w_1978.jpg,w_3346.jpg,w_8729.jpg,w_8525.jpg,w_8596.jpg,w_5803.jpg"
whale_52100,"w_6716.jpg,w_6196.jpg,w_6543.jpg,w_9405.jpg,w_172.jpg,w_418.jpg,w_677.jpg,w_1064.jpg"
whale_52342,"w_707.jpg,w_6447.jpg,w_3688.jpg,w_6198.jpg,w_5856.jpg,w_4000.jpg,w_3379.jpg,w_5486.jpg,w_2973.jpg,w_7842.jpg,w_1235.jpg,w_6878.jpg,w_4193.jpg,w_2202.jpg,w_7695.jpg,w_5506.jpg,w_6048.jpg,w_2763.jpg,w_5286.jpg"
whale_52505,"w_2302.jpg,w_1328.jpg,w_661.jpg,w_1986.jpg,w_1359.jpg,w_5065.jpg,w_5384.jpg,w_6466.jpg,w_7354.jpg,w_2812.jpg,w_752.jpg,w_6495.jpg,w_4586.jpg,w_681.jpg,w_4009.jpg,w_8385.jpg,w_2356.jpg,w_1253.jpg,w_562.jpg"
whale_52749,"w_6262.jpg,w_4692.jpg,w_7449.jpg,w_4293.jpg,w_1157.jpg,w_1870.jpg,w_7400.jpg,w_4518.jpg,w_6959.jpg,w_1290.jpg,w_3988.jpg,w_5107.jpg,w_7827.jpg,w_5703.jpg,w_1724.jpg,w_6862.jpg,w_4318.jpg,w_4747.jpg,w_4715.jpg,w_6139.jpg,w_8351.jpg,w_887.jpg,w_8255.jpg,w_5792.jpg,w_7409.jpg,w_8439.jpg"
whale_52759,"w_568.jpg,w_7691.jpg,w_3841.jpg,w_6205.jpg,w_7187.jpg,w_9178.jpg,w_2022.jpg,w_4519.jpg,w_951.jpg,w_785.jpg,w_2256.jpg,w_9013.jpg,w_8.jpg,w_835.jpg,w_3991.jpg,w_4095.jpg,w_5679.jpg,w_6041.jpg"
whale_52998,"w_7418.jpg,w_70.jpg,w_7718.jpg,w_3612.jpg,w_9395.jpg,w_3896.jpg"
whale_53079,"w_527.jpg,w_348.jpg,w_7401.jpg,w_9043.jpg,w_3009.jpg,w_9430.jpg,w_3854.jpg,w_4211.jpg,w_6521.jpg,w_2529.jpg,w_182.jpg,w_4214.jpg,w_6740.jpg,w_7527.jpg,w_8097.jpg,w_5814.jpg,w_2583.jpg"
whale_53580,"w_3007.jpg,w_641.jpg,w_4860.jpg,w_5804.jpg,w_1653.jpg,w_2094.jpg,w_3716.jpg,w_925.jpg,w_5083.jpg,w_5949.jpg"
whale_53889,"w_6534.jpg,w_1495.jpg,w_2533.jpg,w_4105.jpg,w_479.jpg,w_5122.jpg,w_743.jpg,w_5920.jpg,w_6749.jpg,w_8653.jpg,w_4700.jpg,w_6108.jpg"
whale_54497,w_4045.jpg
whale_54574,"w_9197.jpg,w_4374.jpg,w_7775.jpg,w_4531.jpg,w_3222.jpg,w_2050.jpg,w_6299.jpg,w_1866.jpg,w_756.jpg,w_1982.jpg,w_4948.jpg,w_1901.jpg,w_397.jpg,w_4733.jpg,w_4467.jpg"
whale_54796,w_3003.jpg
whale_54850,"w_3249.jpg,w_5476.jpg,w_4030.jpg"
whale_54920,"w_7327.jpg,w_413.jpg,w_3660.jpg,w_6080.jpg,w_7460.jpg,w_5527.jpg,w_4941.jpg"
whale_55079,"w_9464.jpg,w_7531.jpg,w_2592.jpg,w_6524.jpg,w_5909.jpg,w_1364.jpg,w_2802.jpg,w_3815.jpg,w_5397.jpg,w_867.jpg,w_1859.jpg,w_4081.jpg,w_146.jpg,w_8908.jpg,w_442.jpg,w_6176.jpg,w_4138.jpg,w_424.jpg,w_8512.jpg,w_5516.jpg"
whale_55333,"w_1454.jpg,w_5511.jpg,w_3917.jpg,w_1597.jpg,w_5160.jpg,w_9215.jpg,w_3139.jpg,w_3279.jpg,w_7094.jpg,w_9428.jpg"
whale_55550,"w_4488.jpg,w_4028.jpg,w_7639.jpg,w_5669.jpg,w_4584.jpg,w_7363.jpg,w_8988.jpg,w_5024.jpg,w_7459.jpg"
whale_55861,"w_6025.jpg,w_3844.jpg,w_9182.jpg,w_3829.jpg,w_5447.jpg,w_7766.jpg,w_8059.jpg,w_1166.jpg,w_2191.jpg,w_2603.jpg"
whale_56281,w_1881.jpg
whale_57251,"w_3648.jpg,w_7574.jpg,w_6059.jpg"
whale_57338,"w_5784.jpg,w_3808.jpg,w_5528.jpg,w_4993.jpg,w_4578.jpg,w_7796.jpg,w_2756.jpg"
whale_58010,"w_8430.jpg,w_5248.jpg,w_776.jpg,w_6752.jpg,w_6850.jpg,w_771.jpg,w_4705.jpg,w_3523.jpg,w_6555.jpg,w_8269.jpg"
whale_58309,"w_3952.jpg,w_994.jpg,w_3318.jpg,w_8457.jpg,w_5310.jpg,w_7145.jpg,w_4250.jpg,w_1863.jpg"
whale_58362,"w_7109.jpg,w_3977.jpg,w_7335.jpg,w_3429.jpg,w_8156.jpg,w_7557.jpg,w_7534.jpg,w_5618.jpg,w_1858.jpg,w_1154.jpg,w_5244.jpg,w_5761.jpg,w_1014.jpg,w_5883.jpg,w_7204.jpg,w_3721.jpg"
whale_58474,"w_3027.jpg,w_764.jpg,w_7975.jpg,w_5504.jpg,w_2731.jpg,w_8193.jpg,w_1031.jpg,w_1755.jpg"
whale_58747,"w_7260.jpg,w_5981.jpg,w_5137.jpg,w_5704.jpg,w_4370.jpg,w_2795.jpg,w_2811.jpg,w_3428.jpg,w_6817.jpg"
whale_58972,"w_8209.jpg,w_8847.jpg,w_482.jpg,w_2150.jpg,w_8634.jpg,w_4234.jpg,w_1542.jpg,w_9136.jpg,w_454.jpg"
whale_59173,"w_6066.jpg,w_1296.jpg,w_3847.jpg,w_8664.jpg,w_6268.jpg,w_2396.jpg,w_9065.jpg,w_8450.jpg,w_5118.jpg,w_6061.jpg,w_2965.jpg,w_8056.jpg,w_4750.jpg,w_396.jpg,w_2264.jpg,w_3708.jpg,w_4644.jpg,w_8087.jpg,w_4985.jpg"
whale_59255,"w_8063.jpg,w_7567.jpg,w_2001.jpg,w_7677.jpg,w_2685.jpg,w_7708.jpg,w_5013.jpg,w_7721.jpg,w_8533.jpg,w_7519.jpg,w_8836.jpg,w_5930.jpg,w_7520.jpg,w_5737.jpg,w_2649.jpg,w_6297.jpg,w_5641.jpg"
whale_59627,"w_6797.jpg,w_4525.jpg,w_1876.jpg,w_7808.jpg,w_8099.jpg"
whale_60451,"w_4658.jpg,w_5978.jpg,w_8660.jpg,w_8887.jpg"
whale_60729,"w_1477.jpg,w_8547.jpg,w_9394.jpg,w_9089.jpg,w_5475.jpg,w_358.jpg,w_7284.jpg,w_767.jpg,w_6138.jpg"
whale_60921,"w_8754.jpg,w_1780.jpg,w_4123.jpg,w_9205.jpg,w_1818.jpg,w_5296.jpg,w_2544.jpg,w_4802.jpg,w_2900.jpg,w_9311.jpg,w_8901.jpg,w_8930.jpg,w_5631.jpg,w_4891.jpg,w_7193.jpg,w_3766.jpg,w_7963.jpg,w_8009.jpg"
whale_61260,"w_6276.jpg,w_1741.jpg,w_2918.jpg,w_4253.jpg,w_6523.jpg,w_8171.jpg"
whale_61461,"w_8024.jpg,w_1352.jpg,w_4661.jpg,w_7589.jpg,w_7310.jpg,w_7782.jpg,w_6644.jpg,w_3851.jpg,w_1181.jpg,w_2424.jpg,w_5984.jpg,w_716.jpg,w_8102.jpg,w_1258.jpg,w_1578.jpg,w_1970.jpg,w_3322.jpg,w_3583.jpg,w_3894.jpg,w_7600.jpg,w_8487.jpg"
whale_61728,"w_7015.jpg,w_1479.jpg,w_2403.jpg"
whale_61924,"w_6617.jpg,w_9301.jpg,w_6275.jpg,w_468.jpg,w_5919.jpg,w_1037.jpg"
whale_62655,"w_3459.jpg,w_3818.jpg,w_1569.jpg,w_6607.jpg,w_8818.jpg,w_8667.jpg,w_3495.jpg,w_8373.jpg,w_8623.jpg,w_7201.jpg,w_1822.jpg,w_209.jpg,w_6997.jpg,w_281.jpg,w_2835.jpg,w_6153.jpg,w_6973.jpg"
whale_62939,"w_2632.jpg,w_5463.jpg,w_3168.jpg,w_2724.jpg,w_3968.jpg"
whale_63541,"w_6882.jpg,w_1035.jpg,w_4554.jpg,w_4509.jpg,w_7474.jpg,w_1918.jpg,w_1993.jpg,w_809.jpg,w_9121.jpg,w_6120.jpg"
whale_63816,"w_719.jpg,w_3134.jpg,w_6143.jpg,w_5340.jpg,w_4052.jpg,w_8732.jpg,w_3411.jpg,w_9309.jpg,w_1761.jpg,w_1195.jpg,w_1967.jpg,w_4754.jpg,w_7430.jpg,w_8898.jpg"
whale_63948,"w_9271.jpg,w_710.jpg,w_6338.jpg,w_6087.jpg,w_7683.jpg,w_8977.jpg,w_9291.jpg,w_6170.jpg,w_1573.jpg,w_7455.jpg,w_5162.jpg,w_6680.jpg"
whale_64006,"w_133.jpg,w_3527.jpg,w_8271.jpg,w_1231.jpg,w_1668.jpg"
whale_64274,"w_8317.jpg,w_1606.jpg,w_6463.jpg,w_9356.jpg,w_3400.jpg,w_843.jpg,w_1904.jpg,w_1912.jpg"
whale_64299,w_5416.jpg
whale_64496,"w_3969.jpg,w_985.jpg,w_1000.jpg,w_1466.jpg,w_3212.jpg,w_693.jpg,w_1450.jpg,w_8262.jpg,w_5267.jpg,w_1727.jpg,w_4475.jpg,w_328.jpg,w_3050.jpg,w_808.jpg,w_3536.jpg,w_5201.jpg,w_916.jpg"
whale_64526,"w_296.jpg,w_1674.jpg,w_3616.jpg,w_2335.jpg,w_5064.jpg,w_7905.jpg,w_5366.jpg,w_2231.jpg"
whale_64634,"w_4817.jpg,w_8494.jpg,w_4763.jpg,w_7957.jpg,w_8208.jpg,w_5007.jpg,w_2157.jpg,w_769.jpg,w_5813.jpg,w_1938.jpg,w_2859.jpg,w_3835.jpg,w_5117.jpg,w_5339.jpg,w_5558.jpg,w_6022.jpg,w_6593.jpg,w_8733.jpg,w_9248.jpg"
whale_64714,"w_4515.jpg,w_6402.jpg,w_9313.jpg,w_8895.jpg,w_5091.jpg,w_1673.jpg,w_5370.jpg,w_5096.jpg,w_1444.jpg,w_7580.jpg,w_8772.jpg,w_8883.jpg,w_4526.jpg,w_3452.jpg,w_6880.jpg,w_659.jpg"
whale_64903,"w_6685.jpg,w_4365.jpg,w_6249.jpg"
